#Position (bp)	mapping quality
2.908806396E9	6.287185007206193
2.9090000085E9	0.0
2.909237002E9	3.3426610381349335
2.909487479E9	5.365134018026431
2.909666712E9	3.9313390439838445
2.9098444145E9	12.386914588829319
2.910040618E9	19.786491221315263
2.910170176E9	7.292315308872875
2.910297114E9	2.209620240870241
2.910473855E9	1.432368778476684
2.910761647E9	0.026153142250227947
2.9109858275E9	0.41199937702914785
2.9110662745E9	1.8656556056035374
2.911245746E9	2.3422477204973666
2.9114494045E9	2.9350769475213365
2.911543586E9	0.0
2.9116129135E9	0.0
2.9117490855E9	0.08800129837438228
2.9118852715E9	0.023728405137387474
2.91203718E9	0.0480164809043368
2.91216737E9	1.7706652945430272
2.9122334675E9	2.4762336876674444
2.9123573765E9	0.6092418372993913
2.9125433715E9	1.8938721476561424
2.9126854405E9	8.223378031946362
2.9128219235E9	4.105794970403046
2.913059947E9	0.030372194706818106
2.913232047E9	0.8432349559218091
2.9134117735E9	1.1328538792912313
2.914328412E9	0.1086100904482906
2.915174319E9	3.343601342921768
2.915940367E9	1.59305324728187
2.916855563E9	0.0
2.9172265895E9	0.49329108746963374
2.9175218075E9	2.71739522688507
2.917833762E9	0.009571267245259774
2.918104484E9	3.8967310528582964
2.918421329E9	2.164830121265508
2.9188311555E9	0.7598972861092279
2.919113692E9	3.303207116131431
2.9192127795E9	2.631350709009161
2.919361199E9	0.8064200697112528
2.919639416E9	0.16700166522439158
2.920969266E9	2.8158495983106215
2.9222335585E9	5.256020766739664
2.9223746255E9	0.9055925441962402
2.922607307E9	6.1876517322149835
2.922990831E9	0.8559767300473542
2.9232848535E9	0.807845824411135
2.9248217345E9	1.5961547027415552
2.926399337E9	3.915745313914479
2.926573575E9	0.19582195521572912
2.926675323E9	0.02985508275681731
2.9273955645E9	0.4723264509536874
2.9283065605E9	0.05559360556849256
2.928675888E9	0.0
2.928905799E9	0.12708546928884332
2.929078094E9	10.946135510561934
2.929177585E9	0.7598522167487685
2.929312155E9	2.075500510028525
2.929457484E9	7.191419515508263
2.929658268E9	0.3859463276836158
2.929885578E9	3.8730067892724294
2.9300671115E9	1.524168539878911
2.9302185265E9	8.350490940378581
2.9303547775E9	1.413412931491021
2.930518526E9	5.701353349710855
2.930682299E9	0.4890609309895082
2.9307971655E9	4.012044903795163
2.930854517E9	0.15984273824368944
2.93107383E9	0.6688290940422553
2.9313517695E9	5.0891783441565766
2.9315308925E9	0.03262410889346129
2.9317028365E9	2.7206694926989203
2.9318023465E9	0.0
2.9319408055E9	0.29302990564831866
2.9325515445E9	0.3368330361664148
2.9331095955E9	2.673034643570953
2.9332331755E9	7.772372177524007
2.933321893E9	1.1849238226553735
2.93344294E9	0.08569331612380736
2.933566615E9	21.336105830164765
2.933681945E9	1.6231643114436132
2.9338372665E9	2.3109967138555345
2.934009815E9	2.5730318163963863
2.93414774E9	1.2692288033076438
2.934243411E9	0.7397195662255903
2.9343431015E9	0.5823846511217168
2.9345144045E9	3.1125987702615143
2.9347374925E9	7.763547212778241
2.934982691E9	9.1095177385247
2.9352665915E9	1.4284509756685135
2.93544909E9	5.00922513611831
2.9355482175E9	1.3615481407558467
2.935678085E9	0.5260416269438746
2.935901925E9	0.980976302120102
2.9361164625E9	1.3824444020905016
2.936242911E9	0.0
2.9363673145E9	0.0
2.936522572E9	0.0
2.936686298E9	0.0
2.936850338E9	0.0
2.937037971E9	0.0
2.9372448465E9	0.03272845106934543
2.9374273685E9	0.0
2.9375904835E9	0.0
2.937768082E9	0.0
2.9379456715E9	0.0
2.9381121175E9	0.02303579101484794
2.9383003025E9	11.375860894225102
2.9384879905E9	0.2885034041904128
2.9386500475E9	0.3092283433180534
2.938920769E9	0.701783299360094
2.9396822515E9	0.0
2.940319939E9	1.8474627529773284
2.94246535E9	2.3707785046086003
2.9448629825E9	3.6347347124478477
2.945276117E9	0.40591341077085535
2.945440031E9	7.531759211209133
2.945667854E9	7.911091080559173
2.945880553E9	3.2229844197851114
2.946041221E9	7.341010888724409
2.946434708E9	8.606122865171452
2.9468190745E9	0.4285653471575134
2.9494979735E9	0.0
2.952147541E9	3.4836168767704208
2.952294951E9	0.8944019158463322
2.9525364005E9	4.075142131540216
2.9527433355E9	0.0
2.9527903395E9	0.0
2.9535019345E9	1.7438674828164338
2.954297591E9	0.1911466908911978
2.9544634765E9	0.3071381243880972
2.9549070915E9	0.045256741956846355
2.955308858E9	0.0
2.955482869E9	14.399706599972493
2.9557224705E9	0.0
2.9559104E9	2.5137579898611415
2.9560879905E9	0.0
2.9562757145E9	0.0
2.956432736E9	0.05377167004957908
2.956579642E9	0.0
2.956763995E9	0.0
2.9570041095E9	0.0
2.957239189E9	3.3189752017306793
2.9574278325E9	0.0
2.9576057785E9	6.770489115584297
2.957966948E9	1.4105963700503212
2.959643091E9	0.28728834130255654
2.9619454965E9	0.6266651623967733
2.9629642995E9	4.308058726547989
2.9631882465E9	1.4923207618511358
2.9638297045E9	0.0
2.964449908E9	0.00359210732220847
2.964631061E9	0.025497461974700892
2.964824549E9	0.0
2.9650100095E9	0.002227498869289914
2.9652029495E9	0.0
2.965396084E9	0.0
2.965570043E9	0.0
2.9657404625E9	0.023794561933534745
2.967555776E9	4.4668285404895025
2.9698945975E9	3.5718893954306385
2.971045755E9	0.01226656379041822
2.971690351E9	4.982960022613666
2.974202933E9	0.8826758507093925
2.977077113E9	0.0
2.977610308E9	0.0
2.9777653145E9	9.012511069286953
2.9801505935E9	1.0418100150399159
2.982955129E9	0.0
2.983539274E9	8.857535483480603
2.984703745E9	0.03304153119290894
2.9871683795E9	1.1022417698088087
2.9890448965E9	2.619660260738706
2.9895768225E9	24.84235954406064
2.990013438E9	0.23103258051805306
2.9909450775E9	0.3977772411180318
2.991486762E9	54.739227591034954
2.9914961835E9	55.0
2.991498403E9	0.0
2.9915004565E9	0.0
2.9915021635E9	0.0
2.9915136375E9	19.25
2.9915265835E9	30.0
2.991529392E9	21.142857142857142
2.9915307145E9	0.0
2.9915325745E9	60.0
2.9915342115E9	11.571072319201996
2.99154091E9	13.173913043478262
2.9915659545E9	12.0
2.991585389E9	0.0
2.9915873015E9	17.5
2.991589869E9	0.0
2.991591628E9	0.0
2.991593215E9	0.0
2.991595448E9	11.0
2.9915976785E9	0.0
2.99159977E9	54.0
2.991601514E9	0.0
2.991602727E9	0.0
2.9916041595E9	1.5
2.991605782E9	60.0
2.991802493E9	44.234288689220605
2.99199914E9	36.63455631399317
2.9920006435E9	27.389020350212967
2.9920034905E9	49.624922504649724
2.992051942E9	40.378415399033955
2.992154686E9	27.54753707783852
2.992212966E9	59.0
2.992216201E9	40.18447923757658
2.9922185675E9	53.333333333333336
2.9922208195E9	48.24084419615146
2.992222888E9	41.75754060324826
2.9922245135E9	47.38852459016393
2.992236508E9	42.61520569850269
2.9923169155E9	45.08569258881322
2.9923888155E9	51.75
2.992395716E9	23.863471314451708
2.99240296E9	46.58799368088468
2.992408817E9	53.93866047745358
2.99241312E9	42.93945945945946
2.992415696E9	0.0
2.992418137E9	0.0
2.9924207125E9	25.0
2.992422293E9	11.491499227202473
2.992468444E9	35.463209927398175
2.9925146995E9	0.0
2.9925161E9	0.0
2.9925175995E9	52.71141781681305
2.992519784E9	54.71604938271605
2.992522045E9	42.5
2.9925263445E9	1.2653470308193435
2.992545384E9	5.988834951456311
2.9925831375E9	25.353250962122747
2.992607717E9	42.90296749882242
2.992612316E9	57.5
2.9926178245E9	13.471134704711346
2.9926241555E9	52.28025477707006
2.992628755E9	44.62242268041237
2.9926331735E9	43.432932072227
2.9926368975E9	26.76833045087077
2.9926382435E9	0.0
2.9926394475E9	0.0
2.992641481E9	19.01492537313433
2.9926433545E9	0.0
2.9926445925E9	0.0
2.9926460205E9	0.0
2.9926472475E9	25.329036038675653
2.992648321E9	21.157804304575873
2.992649783E9	25.666666666666668
2.992652112E9	0.0
2.9926553045E9	27.166666666666668
2.9926612295E9	19.13684210526316
2.9926659135E9	0.0
2.99266696E9	0.0
2.9926681315E9	0.0
2.992669974E9	0.0
2.992671936E9	0.0
2.992673276E9	0.0
2.9926747875E9	0.0
2.9926763355E9	0.0
2.9926774285E9	24.0
2.9926788075E9	0.0
2.9926804435E9	0.0
2.9926820605E9	0.0
