#Position (bp)	insert size
1.6784732915E9	199.93299601410948
1.6867213175E9	185.07259721790064
1.6934743095E9	183.68526248291047
1.6961786655E9	187.7780089153046
1.696274814E9	187.9686018957346
1.6963854715E9	178.24861735669612
1.6965578825E9	186.13468141930562
1.696661813E9	161.4205882352941
1.6967741785E9	616.0122807017544
1.6969170575E9	150.7766990291262
1.697018664E9	176.4375
1.697105344E9	154.7058823529412
1.697223072E9	166.97916666666666
1.697380707E9	183.340206185567
1.6982754815E9	189.15383142984751
1.7032173695E9	1160.722272061159
1.7114653955E9	2063.6338450852227
1.7197134215E9	3107.9190543825625
1.7279614475E9	1267.548026777053
1.7362094735E9	544.0304746169397
1.7444574995E9	542.9884202184614
1.7527055255E9	1175.3453816870367
1.7609535515E9	1705.9730043287884
1.7692015775E9	1829.3111004267084
1.7774496035E9	3432.805192044937
1.7856976295E9	2464.291317709433
1.7939456555E9	189.52490940649838
1.8021936815E9	189.73327726452706
1.8104417075E9	919.0704824292459
1.8186897335E9	284.58062670008513
1.8269377595E9	581.9905598565222
1.8351857855E9	633.6115586582457
1.8434338115E9	389.1747088776364
1.8516818375E9	456.35563176384295
1.8599298635E9	580.1411869587366
1.8681778895E9	190.1350543618282
1.8764259155E9	323.37127076725153
1.8846739415E9	188.28301573462863
1.89227556E9	187.522074446002
1.895830864E9	184.53805496828753
1.8964772715E9	185.4205713078832
1.9011699935E9	2722.0063741573003
1.9094180195E9	2540.520785973714
1.9176660455E9	2156.904529699142
1.9259140715E9	710.9025791820418
1.9341620975E9	464.95423736467654
1.9424101235E9	1117.2664325072467
1.9506581495E9	561.8798332268761
1.9589061755E9	4072.626684972541
1.9671542015E9	190.36040020722703
1.9754022275E9	887.5500169448194
1.9836502535E9	189.30153254464778
1.9918982795E9	1121.871839024443
2.0001463055E9	189.34318457276427
2.0083943315E9	1340.3315936943309
2.0166423575E9	189.80485207196807
2.0248903835E9	1199.5567724769508
2.0331384095E9	779.8784818638011
2.0413864355E9	188.59348107393967
2.0496344615E9	188.9467742281227
2.0578824875E9	188.54287027310923
2.0661305135E9	187.7374543601936
2.0743785395E9	186.56518839613204
2.082312835E9	187.71166302872987
2.086227972E9	182.80160320641284
2.0865417025E9	1764.4153016866633
2.0908745915E9	981.2408200035155
2.0991226175E9	851.5280990722197
2.1073706435E9	10036.833806609033
2.1156186695E9	186.97308276385726
2.1238666955E9	189.51810642437422
2.1321147215E9	188.23207937471355
2.1403627475E9	188.763819516355
2.1486107735E9	476.7732469022684
2.1568587995E9	188.34104541559554
2.1651068255E9	875.0582863557405
2.1733548515E9	4757.08841597439
2.1816028775E9	769.2466253070742
2.1898509035E9	1396.1256319844779
2.1980989295E9	443.72539358164636
2.2063469555E9	450.71097585874986
2.2145949815E9	519.9657665223851
2.2228430075E9	292.1697251637049
2.2310910335E9	349.16774875198917
2.2393390595E9	193.92637879634805
2.2475870855E9	183.22648167631073
2.2558351115E9	186.23008644817622
2.263915105E9	185.81334579507595
2.26791743E9	170.95294117647057
2.2680854625E9	184.370820668693
2.2723311635E9	2307.3560555047857
2.2805791895E9	4287.147082804856
2.2888272155E9	8148.876954808521
2.2970752415E9	1841.5624989185542
2.3053232675E9	1456.581909419061
2.3135712935E9	435.65616132334264
2.3218193195E9	2400.466214260097
2.3300673455E9	2567.7269050727637
2.3383153715E9	2412.527133646791
2.3465633975E9	188.53883755113202
2.3548114235E9	188.7736982535138
2.3630594495E9	187.09878732512942
2.3713074755E9	511.7499396589667
2.3795555015E9	499.9051536554479
2.3878035275E9	438.79983612178125
2.3960515535E9	564.5757452611236
2.4042995795E9	188.39543036462464
2.4125476055E9	230.7327699571952
2.4207956315E9	222.36099120606445
2.4290436575E9	187.0246873949066
2.435968712E9	185.7119898725486
2.440092725E9	1526.9296594998893
2.4455397095E9	1347.1349875015735
2.4537877355E9	2374.3588077348318
2.4620357615E9	3218.6108221399504
2.4702837875E9	1579.9696324043737
2.4785318135E9	1956.383726321367
2.4867798395E9	256.4057558659272
2.4950278655E9	1037.6047517681795
2.5032758915E9	1172.3740824425379
2.5115239175E9	629.5412404622688
2.5197719435E9	656.2700407472811
2.5280199695E9	237.91274248918322
2.5362679955E9	253.91265569523924
2.5445160215E9	615.5789141414141
