#Position (bp)	mapping quality
3.214431141E9	2.3651168333382304
3.214684071E9	0.033316146432395985
3.214970895E9	0.0
3.2152807965E9	0.24437950680665613
3.2157122075E9	0.014903601036363715
3.216124641E9	0.029576846112548197
3.2165191445E9	12.906217794572312
3.2167284695E9	0.0
3.216816394E9	0.5425489055015892
3.2169855065E9	0.0
3.217221355E9	0.7972179264256926
3.2174198055E9	0.12189821285631929
3.217547141E9	3.6008583690987126
3.2177472715E9	1.4547065379962085
3.218075865E9	0.15227010606140556
3.2184014195E9	0.027434697344276317
3.21861934E9	0.09656005745270221
3.218790037E9	0.8499245992590249
3.218927574E9	1.3938251207607613
3.219178228E9	0.2167148130316161
3.219695868E9	2.596805544074242
3.2201537955E9	1.2399938615082169
3.220316351E9	2.390451747438494
3.2205178835E9	4.328630799701289
3.2208124235E9	7.330386590970533
3.2210694465E9	1.027625841441879
3.221262018E9	0.10155560998411105
3.221402796E9	1.1609256039805766
3.221707994E9	1.3565507119094689
3.2222369555E9	0.15948999325946298
3.2228721145E9	1.9879443723720778
3.2233024115E9	0.18204230458472312
3.224185272E9	3.716408206686614
3.227369036E9	6.506843250581738
3.2298928435E9	0.42432517592689845
3.2301042805E9	2.736265538390895
3.2302653395E9	0.5684893509627029
3.2304298405E9	5.985412502026041
3.230578831E9	2.760952380952381
3.2308109625E9	0.156114346734079
3.2311861265E9	0.7797375803494511
3.231488962E9	2.9289615208237794
3.231720614E9	0.1378644285851041
3.231991785E9	0.1949675518573078
3.2321666995E9	0.4676921439216521
3.232216515E9	0.0
3.2323221585E9	0.8366397060744043
3.2325224045E9	2.142280104303568
3.232694619E9	1.8734226323223313
3.2328560365E9	0.3333640305809212
3.233001453E9	0.8964256708255268
3.233110552E9	0.13606393516837664
3.233195703E9	0.0
3.233719122E9	0.0010675364467015176
3.2344825705E9	0.02396684511570896
3.234858778E9	8.178727934001596
3.2350518705E9	12.524490537371602
3.2352970795E9	1.143753396501536
3.235487229E9	6.177175353635122
3.23556284E9	0.0
3.2357844895E9	11.643553568944277
3.2360469455E9	7.556031461724165
3.236148746E9	14.77045577074607
3.2362408545E9	10.091976785224109
3.2363769755E9	1.0531452299280426
3.2365418755E9	0.011933218610482372
3.2369905015E9	0.0
3.2374218665E9	0.7071799288039899
3.239490992E9	0.0803273950048627
3.241990473E9	0.3850710285125424
3.2436894095E9	1.4384244300257485
3.2449015995E9	2.4324204825521742
3.245894665E9	1.2246014801103366
3.246991954E9	3.2099760909638446
3.24716499E9	5.253675517829253
3.2472888625E9	3.077825773938085
3.24751439E9	0.13654287989601546
3.247732711E9	0.9799597215842843
3.2479482185E9	0.24935391861834358
3.248209812E9	5.442518108873772
3.24843581E9	0.7032725161096958
3.248742054E9	0.5402546933531663
3.2489922825E9	6.764964086193136
3.249241512E9	0.21743526026989551
3.2495832255E9	6.092635203744361
3.249768684E9	0.0
3.2498970865E9	0.0
3.2500641525E9	0.0
3.250233321E9	0.0
3.2504641475E9	0.0
3.2507314375E9	0.0
3.250931609E9	0.0
3.25110035E9	0.0
3.251272805E9	0.0
3.251406084E9	0.0
3.251536554E9	0.0
3.2517286605E9	0.0
3.251890496E9	0.0
3.252026404E9	0.0
3.252184881E9	0.0
3.252336209E9	0.0
3.2524929725E9	0.3118868651712226
3.2526492185E9	0.024641316258046844
3.252814558E9	0.0
3.252978446E9	0.0
3.2531275405E9	0.0
3.25325064E9	0.0
3.2533951605E9	2.3112774918109498
3.2535133475E9	0.0
3.2536423935E9	0.0
3.2537978295E9	43.53963117840638
3.253870882E9	7.040258001703785
3.253946123E9	0.3441519720589488
3.254096418E9	0.3651575064860081
3.254345392E9	3.307202659057414
3.2545957105E9	0.0
3.254776607E9	3.864691591307869
3.254944905E9	6.275589201987632
3.2550827185E9	1.1702797186301384
3.2552740765E9	0.13893172612144575
3.2555665205E9	1.4921827177057565
3.255809726E9	2.028196340822136
3.256051128E9	0.045667128857450986
3.256279016E9	5.988828556168773
3.256596293E9	0.20530966357625752
3.256894877E9	6.401716242880012
3.2570348465E9	0.5727649468046434
3.257231861E9	1.1727209653839483
3.257389304E9	0.0
3.257504313E9	0.24215499612157113
3.257685022E9	3.6588127440708638
3.257881507E9	1.0958229766595937
3.257999374E9	0.0
3.2581168145E9	0.5422007657732645
3.2582318895E9	3.891905135241082
3.258321402E9	0.3490336618456419
3.2585547095E9	0.17384652670483808
3.258863297E9	0.7428474324908855
3.2590463295E9	0.017173893850163335
3.25912794E9	0.0
3.259291952E9	0.24282446760016518
3.2594320355E9	1.9295057298298415
3.259672221E9	0.4708056107356934
3.2600461745E9	5.626076263113187
3.2603277075E9	2.675397036418386
3.2605482325E9	0.08106342611137081
3.260742234E9	0.01549315399453649
3.260933481E9	0.0
3.261038819E9	1.8122611729523177
3.261157713E9	0.00395873250008329
3.2614027625E9	0.02389259626805283
3.2617565025E9	10.840384017193111
3.261965113E9	0.0
3.2620482395E9	55.304359836951186
3.2621604085E9	3.772246370868531
3.262392697E9	0.5909779209014144
3.2627244025E9	7.214204205836005
3.263054774E9	11.630578468851903
3.264735664E9	6.213469603562915
3.2674858885E9	5.888402828882744
3.2689381125E9	0.049302719570668105
3.269171626E9	0.0
3.269355991E9	0.06875021271724231
3.2695604285E9	0.0739401070411859
3.26965773E9	0.06414373403750585
3.26993266E9	0.10042226959139654
3.270438985E9	0.7626052745374613
3.2709049115E9	11.165281905642516
3.271341747E9	1.126474537029655
3.271578546E9	2.7065654309959806
3.271593411E9	14.6721044045677
3.2716165405E9	0.0
3.2716650485E9	0.0
3.2719007085E9	0.320818376461346
3.2721096115E9	0.0
3.2729032935E9	2.8886750689537344
3.2739480185E9	3.3727849581315437
3.2743123675E9	0.7281731392671094
3.2744423285E9	0.0
3.274567552E9	0.8827655643207241
3.275092502E9	3.589857778204981
3.2756214355E9	2.677701180384685
3.275894228E9	7.604659641094116
3.27618417E9	0.32337264356266227
3.276393725E9	0.7858053640509174
3.2767256195E9	0.0332625030144595
3.277112807E9	4.475732523073552
3.2774711835E9	0.8835713733788002
3.278164618E9	0.03759067791397295
3.278892452E9	3.2646916682423144
3.279410368E9	1.779819770772601
3.279738184E9	1.5899830875851408
3.2799490295E9	0.1530696273495939
3.2803376225E9	0.07999728893442089
3.2808102315E9	0.20654858225022582
3.281147748E9	3.2164617340338166
3.2814049345E9	0.6701397190318169
3.2816159575E9	0.5346980191467773
3.282193494E9	1.0726325234910692
3.2832442865E9	0.05538653617614193
3.283878427E9	0.9217510100863296
3.284133872E9	3.5948210479642797
3.2845392805E9	0.10910306684537184
3.2848106465E9	3.7770602427122824
3.2850194105E9	0.6459546720974654
3.285443183E9	2.740056008825633
3.2858902635E9	1.8808251684401165
3.2861802865E9	0.5394254458865273
3.28630889E9	0.0
3.286466028E9	0.5227509363478532
3.2865893585E9	0.6555875735207042
3.2868938375E9	5.629009212787623
3.28734903E9	1.9602083714907592
3.2877605135E9	0.30536668345493945
3.2880997695E9	0.25140805568334834
3.2883004E9	5.338184284412871
3.288620315E9	0.0
3.2888990915E9	0.0
3.2891327555E9	0.0
3.2894356555E9	0.0
3.289618521E9	1.9293042544545185
3.290032112E9	0.42917778869201495
3.290495438E9	10.199386686530483
3.290779908E9	0.0
3.291357195E9	0.10902425016676348
3.291795873E9	0.5743115994693759
3.292007229E9	0.0
3.292443998E9	1.4748868248035625
3.292899688E9	7.381000183058324
3.293172412E9	0.0055724291653218355
3.2933761555E9	0.04545220305512556
3.2935874075E9	3.124615667347074
3.293753565E9	1.7995819397993311
3.2939389925E9	0.8642606117163583
3.294096681E9	6.378256465765721
3.2943081635E9	3.191907048818013
3.2945439495E9	0.002298250958060568
3.294749721E9	0.2497048305471544
3.295064449E9	0.5905819746249442
3.2954106905E9	0.14735875188544065
3.2960894555E9	0.43588666320114505
3.296694698E9	0.43873757281472564
3.2968400715E9	0.01725433210730083
3.297055838E9	0.0016884074077852008
3.2972554895E9	7.830152483230031
3.297360178E9	0.017352862960937757
3.297577521E9	5.316738997653261
3.2980344385E9	0.16951475433394692
3.298777168E9	0.0
